"chr" "start" "end" "strand" "five_prime" "three_prime" "five_prime_ID" "three_prime_ID" "intron_junction" "obs.wt" "obs.mut" "total.reads.per.junction" "pvalue" "five.log.odds.ratio" "five.mut.cluster.cov" "five.wt.cluster.cov" "strand_1" "clusterID_5p" "clusterID_3p" "start_match" "end_match" "start_diff" "end_diff" "fivep_diff" "threep_diff" "verdict" "gene" "ensemblID" "transcripts" "constitutive.score" "numTags" "tags" "relStart" "relEnd" "relStartTag" "relEndTag" "relStartTagClass" "relEndTagClass" "relStartTagAlt" "relEndTagAlt" "startClass" "endClass" "startDistance" "endDistance" "numTags_skipping" "tags_skipping" "curTag_skipping" "relStartExon_skipping" "relEndExon_skipping" "fivep_class" "threep_class" "fivep_distance" "threep_distance" "wt.psi" "mut.psi" "dPSI"
"370" "chr21" 14486114 14488956 "-" 14488956 14486114 "clu_28" "clu_39" "chr21:14486114:14488956:-" 0 5 5 0.399626003739963 Inf 244 32 "-" "clu_28" "clu_39" 14486114 14498441 0 -9485 9485 0 "cryptic_fiveprime" "SAMSN1" "ENSG00000173276.14" "." NA 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 7 7 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -9485 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 7 7 "not_main_5_prime" "main" 9485 0 0 2.04918032786885 2.04918032786885
"371" "chr21" 29063530 29064697 "-" 29064697 29063530 "clu_498" "clu_517" "chr21:29063530:29064697:-" 1 8 9 0.593684063159368 -0.394930774423205 7940 669 "-" "clu_498" "clu_517" 29063530 29064967 0 -270 270 0 "cryptic_fiveprime" "CCT8" "ENSG00000275464.4" "." NA 1 "basic|MANE_Select|appris_principal_1|CCDS" 7 7 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -270 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 7 7 "not_main_5_prime" "main" 270 0 0.149476831091181 0.100755667506297 -0.0487211635848837
"372" "chr21" 28971444 28971621 "-" 28971621 28971444 "clu_372" "clu_389" "chr21:28971444:28971621:-" 0 9 9 0.357446425535745 Inf 327 25 "-" "clu_372" "clu_389" 28971444 28971270 0 351 -351 0 "cryptic_fiveprime" "LTN1" "ENSG00000141956.13" "." NA 1 "basic|appris_principal_2|CCDS" 6 7 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 351 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 7 "not_main_5_prime" "main" -351 0 0 2.75229357798165 2.75229357798165
"373" "chr21" 28967179 28967601 "-" 28967601 28967179 "clu_367" "clu_383" "chr21:28967179:28967601:-" 0 5 5 0.594094059059409 Inf 318 28 "-" "clu_367" "clu_383" 28967179 28966369 0 1232 -1232 0 "cryptic_fiveprime" "LTN1" "ENSG00000173638.19" "." NA 1 "basic|appris_principal_2|CCDS" 9 10 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 1232 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 9 10 "not_main_5_prime" "main" -1232 0 0 1.57232704402516 1.57232704402516
"374" "chr21" 28986237 28986731 "-" 28986731 28986237 "clu_386" "clu_399" "chr21:28986237:28986731:-" 5 18 23 0.0778292217077829 -1.36739712093852 343 28 "-" "clu_386" "clu_399" 28986237 28986730 0 1 -1 0 "cryptic_fiveprime" "LTN1" "ENSG00000156253.7" "." NA 1 "basic|appris_principal_2|CCDS" 2 2 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 1 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 2 2 "not_main_5_prime" "main" -1 0 17.8571428571429 5.24781341107872 -12.6093294460641
"375" "chr21" 14512573 14521149 "-" 14521149 14512573 "clu_43" "clu_49" "chr21:14512573:14521149:-" 16 99 115 0.340356596434036 -0.353302259460093 284 37 "-" "clu_43" "clu_49" 14512573 14521149 0 0 0 0 "novel annotated pair" "SAMSN1" "ENSG00000184787.19" "ENST00000285670.7+ENST00000400566.5+ENST00000619120.4+ENST00000647101.1" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 3 2 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 3 2 "main" "main" 0 0 43.2432432432432 34.8591549295775 -8.38408831366578
"376" "chr21" 28972258 28982315 "-" 28982315 28972258 "clu_377" "clu_392" "chr21:28972258:28982315:-" 0 9 9 NA Inf 35 4 "-" "clu_377" "clu_392" 28971444 28982315 814 0 0 -814 "cryptic_threeprime" "LTN1" "ENSG00000157578.13" "." 0 1 "basic|appris_principal_2|CCDS" 6 5 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "not_main_3_prime" "main" 814 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 5 "main" "not_main_3_prime" 0 -814 0 25.7142857142857 25.7142857142857
"377" "chr21" 29062243 29062327 "-" 29062327 29062243 "clu_482" "clu_504" "chr21:29062243:29062327:-" 642 7574 8216 0.650293497065029 -Inf 7579 642 "-" "clu_482" "clu_504" 29062243 29062327 0 0 0 0 "annotated" "CCT8" "ENSG00000141956.13" "ENST00000286788.9+ENST00000540844.5+ENST00000626972.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 10 10 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 10 10 "main" "main" 0 0 100 99.934028235915 -0.0659717640849777
"378" "chr21" 28986934 28992763 "-" 28992763 28986934 "clu_396" "clu_400" "chr21:28986934:28992763:-" 27 336 363 0.449775502244978 1.26851132546351 343 29 "-" "clu_396" "clu_400" 28986934 28992763 0 0 0 0 "annotated" "LTN1" "ENSG00000160183.16" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 1 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 1 1 "main" "main" 0 0 93.1034482758621 97.9591836734694 4.85573539760732
"379" "chr21" 28971444 28981118 "-" 28981118 28971444 "clu_375" "clu_389" "chr21:28971444:28981118:-" 21 283 304 0.701222987770122 0.203029187121444 327 25 "-" "clu_375" "clu_389" 28971444 28981118 0 0 0 0 "annotated" "LTN1" "ENSG00000205581.11" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 6 6 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 6 "main" "main" 0 0 84 86.5443425076453 2.54434250764525
"380" "chr21" 28967179 28969465 "-" 28969465 28967179 "clu_368" "clu_383" "chr21:28967179:28969465:-" 28 303 331 0.186828131718683 -Inf 318 28 "-" "clu_368" "clu_383" 28967179 28969465 0 0 0 0 "annotated" "LTN1" "ENSG00000142207.7" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 9 9 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 9 9 "main" "main" 0 0 100 95.2830188679245 -4.71698113207547
"381" "chr21" 29008621 29009594 "-" 29009594 29008621 "clu_406" "clu_409" "chr21:29008621:29009594:-" 1 26 27 0.456935430645694 0.495979115648996 216 13 "-" "clu_406" "clu_409" 29008621 29008394 0 1200 -1200 0 "cryptic_fiveprime" "RWDD2B" "ENSG00000274276.4" "." NA 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 2 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 1200 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 2 "not_main_5_prime" "main" -1200 0 7.69230769230769 12.037037037037 4.34472934472934
"382" "chr21" 29062243 29062489 "-" 29062489 29062243 "clu_486" "clu_504" "chr21:29062243:29062489:-" 0 5 5 0.650293497065029 Inf 7579 642 "-" "clu_486" "clu_504" 29062243 29062489 0 0 0 0 "novel annotated pair" "CCT8" "ENSG00000156261.13" "ENST00000286788.9+ENST00000540844.5+ENST00000626972.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 10 9 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 10 9 "main" "main" 0 0 0 0.0659717640849716 0.0659717640849716
"383" "chr21" 14512573 14516891 "-" 14516891 14512573 "clu_40" "clu_49" "chr21:14512573:14516891:-" 21 185 206 0.340356596434036 0.353302259460093 284 37 "-" "clu_40" "clu_49" 14512573 14516891 0 0 0 0 "annotated" "SAMSN1" "ENSG00000160255.18" "ENST00000285670.7+ENST00000400566.5+ENST00000619120.4+ENST00000647101.1" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 3 3 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 3 3 "main" "main" 0 0 56.7567567567568 65.1408450704225 8.38408831366579
"384" "chr21" 28970742 28982315 "-" 28982315 28970742 "clu_377" "clu_388" "chr21:28970742:28982315:-" 3 7 10 0.210847891521085 -1.68507532663972 309 27 "-" "clu_377" "clu_388" 28970742 28982315 0 0 0 0 "novel annotated pair" "LTN1" "ENSG00000157578.13" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 7 5 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 7 5 "main" "main" 0 0 11.1111111111111 2.26537216828479 -8.84573894282632
"385" "chr21" 28932664 28935104 "-" 28935104 28932664 "clu_341" "clu_358" "chr21:28932664:28935104:-" 1 10 11 NA -0.405465108108164 25 2 "-" "clu_341" "clu_358" 28932664 28935108 0 -4 4 0 "cryptic_fiveprime" "LTN1" "ENSG00000183527.11" "." 0 1 "basic|appris_principal_2|CCDS" 27 27 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 -4 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 27 27 "not_main_5_prime" "main" 4 0 50 40 -10
"386" "chr21" 28971444 28972215 "-" 28972215 28971444 "clu_374" "clu_389" "chr21:28971444:28972215:-" 3 23 26 0.369316306836932 -0.589103320786866 327 25 "-" "clu_374" "clu_389" 28971444 28971270 0 945 -945 0 "cryptic_fiveprime" "LTN1" "ENSG00000160193.11" "." 0 1 "basic|appris_principal_2|CCDS" 6 7 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 945 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 7 "not_main_5_prime" "main" -945 0 12 7.03363914373089 -4.96636085626911
"387" "chr21" 14486114 14498441 "-" 14498441 14486114 "clu_31" "clu_39" "chr21:14486114:14498441:-" 32 239 271 0.399626003739963 -Inf 244 32 "-" "clu_31" "clu_39" 14486114 14498441 0 0 0 0 "annotated" "SAMSN1" "ENSG00000275895.7" "ENST00000285670.7+ENST00000400564.5+ENST00000400566.5+ENST00000619120.4+ENST00000647101.1" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 7 7 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 7 7 "main" "main" 0 0 100 97.9508196721311 -2.04918032786885
"388" "chr21" 29062556 29064967 "-" 29064967 29062556 "clu_499" "clu_511" "chr21:29062556:29064967:-" 2 15 17 0.700662993370066 -0.451502806340491 7566 643 "-" "clu_499" "clu_511" 29062556 29064967 0 0 0 0 "novel annotated pair" "CCT8" "ENSG00000184787.19" "ENST00000286788.9+ENST00000540844.5+ENST00000626972.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 8 7 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 8 7 "main" "main" 0 0 0.31104199066874 0.198255352894528 -0.112786637774212
"389" "chr21" 29066777 29066890 "-" 29066890 29066777 "clu_507" "clu_526" "chr21:29066777:29066890:-" 682 8103 8785 0.526364736352636 0.395518442937427 8135 686 "-" "clu_507" "clu_526" 29066777 29066890 0 0 0 0 "annotated" "CCT8" "." "ENST00000286788.9+ENST00000540844.5+ENST00000626972.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "main" "main" 0 0 99.4169096209913 99.6066379840197 0.189728363028408
"390" "chr21" 28971444 28982315 "-" 28982315 28971444 "clu_377" "clu_389" "chr21:28971444:28982315:-" 1 12 13 0.97020029799702 -0.089612158689687 327 25 "-" "clu_377" "clu_389" 28971444 28982315 0 0 0 0 "novel annotated pair" "LTN1" "ENSG00000198862.14" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 6 5 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 5 "main" "main" 0 0 4 3.6697247706422 -0.330275229357798
"391" "chr21" 28878333 28879869 "-" 28879869 28878333 "clu_334" "clu_349" "chr21:28878333:28879869:-" 11 195 206 0.232567674323257 0.58690793022343 264 18 "-" "clu_334" "clu_349" 28878333 28879869 0 0 0 0 "annotated" "N6AMT1" "." "ENST00000303775.10" 1 1 "basic|MANE_Select|appris_principal_4|CCDS" 4 4 "basic|MANE_Select|appris_principal_4|CCDS" "basic|MANE_Select|appris_principal_4|CCDS" "appris_principal_4" "appris_principal_4" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_4|CCDS" "basic|MANE_Select|appris_principal_4|CCDS" 4 4 "main" "main" 0 0 61.1111111111111 73.8636363636364 12.7525252525252
"392" "chr21" 29008621 29009626 "-" 29009626 29008621 "clu_407" "clu_409" "chr21:29008621:29009626:-" 0 6 6 0.567944320556794 Inf 216 13 "-" "clu_407" "clu_409" 29008621 29008394 0 1232 -1232 0 "cryptic_fiveprime" "RWDD2B" "." "." NA 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 2 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 1232 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 2 "not_main_5_prime" "main" -1232 0 0 2.77777777777778 2.77777777777778
"393" "chr21" 29008123 29008394 "-" 29008394 29008123 "clu_405" "clu_407" "chr21:29008123:29008394:-" 6 27 33 0.0256197438025619 -1.62518626940224 187 13 "-" "clu_405" "clu_407" 29008123 29008394 0 0 0 0 "novel annotated pair" "RWDD2B" "ENSG00000155307.18" "ENST00000493196.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 3 2 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 3 2 "main" "main" 0 0 46.1538461538462 14.4385026737968 -31.7153434800494
"394" "chr21" 28986934 28992478 "-" 28992478 28986934 "clu_392" "clu_400" "chr21:28986934:28992478:-" 2 7 9 0.449775502244978 -1.26851132546351 343 29 "-" "clu_392" "clu_400" 28986934 28992763 0 -285 285 0 "cryptic_fiveprime" "LTN1" "ENSG00000160201.11" "." 0 1 "basic|appris_principal_2|CCDS" 1 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 -285 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 1 1 "not_main_5_prime" "main" 285 0 6.89655172413793 2.04081632653061 -4.85573539760732
"395" "chr21" 28932664 28935108 "-" 28935108 28932664 "clu_342" "clu_358" "chr21:28932664:28935108:-" 1 15 16 NA 0.405465108108164 25 2 "-" "clu_342" "clu_358" 28932664 28935108 0 0 0 0 "annotated" "LTN1" "." "ENST00000361371.10+ENST00000389194.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 27 27 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 27 27 "main" "main" 0 0 50 60 10
"396" "chr21" 28986237 28986730 "-" 28986730 28986237 "clu_385" "clu_399" "chr21:28986237:28986730:-" 21 278 299 0.420445795542045 0.35462155512689 343 28 "-" "clu_385" "clu_399" 28986237 28986730 0 0 0 0 "annotated" "LTN1" "." "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 2 2 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 2 2 "main" "main" 0 0 75 81.0495626822158 6.04956268221575
"397" "chr21" 29008123 29008239 "-" 29008239 29008123 "clu_403" "clu_407" "chr21:29008123:29008239:-" 7 160 167 0.0256197438025619 1.62518626940224 187 13 "-" "clu_403" "clu_407" 29008123 29008239 0 0 0 0 "annotated" "RWDD2B" "." "ENST00000493196.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 3 3 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 3 3 "main" "main" 0 0 53.8461538461538 85.5614973262032 31.7153434800494
"398" "chr21" 28972258 28981118 "-" 28981118 28972258 "clu_375" "clu_392" "chr21:28972258:28981118:-" 4 26 30 NA -Inf 35 4 "-" "clu_375" "clu_392" 28971444 28981118 814 0 0 -814 "cryptic_threeprime" "LTN1" "ENSG00000160255.18" "." 0 1 "basic|appris_principal_2|CCDS" 6 6 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "not_main_3_prime" "main" 814 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 6 "main" "not_main_3_prime" 0 -814 100 74.2857142857143 -25.7142857142857
"399" "chr21" 28967179 28970551 "-" 28970551 28967179 "clu_370" "clu_383" "chr21:28967179:28970551:-" 0 10 10 0.314686853131469 Inf 318 28 "-" "clu_370" "clu_383" 28967179 28970551 0 0 0 0 "novel annotated pair" "LTN1" "ENSG00000280071.3" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 9 8 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 9 8 "main" "main" 0 0 0 3.14465408805031 3.14465408805031
"400" "chr21" 28986237 28986726 "-" 28986726 28986237 "clu_384" "clu_399" "chr21:28986237:28986726:-" 2 47 49 0.182568174318257 0.724737504847535 343 28 "-" "clu_384" "clu_399" 28986237 28986730 0 -4 4 0 "cryptic_fiveprime" "LTN1" "ENSG00000198862.14" "." 0 1 "basic|appris_principal_2|CCDS" 2 2 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 -4 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 2 2 "not_main_5_prime" "main" 4 0 7.14285714285714 13.7026239067055 6.5597667638484
"401" "chr21" 29006651 29007760 "-" 29007760 29006651 "clu_399" "clu_406" "chr21:29006651:29007760:-" 9 137 146 0.430605693943061 -0.573080517512424 164 10 "-" "clu_399" "clu_406" 29006651 29007760 0 0 0 0 "annotated" "RWDD2B" "." "ENST00000493196.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "main" "main" 0 0 90 83.5365853658537 -6.46341463414635
"402" "chr21" 29062556 29063351 "-" 29063351 29062556 "clu_487" "clu_511" "chr21:29062556:29063351:-" 641 7551 8192 0.700662993370066 0.451502806340491 7566 643 "-" "clu_487" "clu_511" 29062556 29063351 0 0 0 0 "annotated" "CCT8" "ENSG00000275464.4" "ENST00000286788.9+ENST00000540844.5+ENST00000626972.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 8 8 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 8 8 "main" "main" 0 0 99.6889580093313 99.8017446471055 0.112786637774207
"403" "chr21" 28878333 28882159 "-" 28882159 28878333 "clu_335" "clu_349" "chr21:28878333:28882159:-" 7 69 76 0.232567674323257 -0.58690793022343 264 18 "-" "clu_335" "clu_349" 28878333 28882159 0 0 0 0 "annotated" "N6AMT1" "ENSG00000159216.18" "ENST00000303775.10+ENST00000351429.7" 1 1 "basic|MANE_Select|appris_principal_4|CCDS" 4 3 "basic|MANE_Select|appris_principal_4|CCDS" "basic|MANE_Select|appris_principal_4|CCDS" "appris_principal_4" "appris_principal_4" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_4|CCDS" "basic|MANE_Select|appris_principal_4|CCDS" 4 3 "main" "main" 0 0 38.8888888888889 26.1363636363636 -12.7525252525253
"404" "chr21" 29066777 29067555 "-" 29067555 29066777 "clu_517" "clu_526" "chr21:29066777:29067555:-" 4 32 36 0.526364736352636 -0.395518442937427 8135 686 "-" "clu_517" "clu_526" 29066777 29067555 0 0 0 0 "novel annotated pair" "CCT8" "ENSG00000183527.11" "ENST00000286788.9+ENST00000540844.5+ENST00000626972.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 5 4 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 5 4 "main" "main" 0 0 0.583090379008746 0.393362015980332 -0.189728363028415
"405" "chr21" 29063530 29064967 "-" 29064967 29063530 "clu_499" "clu_517" "chr21:29063530:29064967:-" 668 7932 8600 0.593684063159368 0.394930774423205 7940 669 "-" "clu_499" "clu_517" 29063530 29064967 0 0 0 0 "annotated" "CCT8" "ENSG00000160294.11" "ENST00000286788.9+ENST00000540844.5+ENST00000626972.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 7 7 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 7 7 "main" "main" 0 0 99.8505231689088 99.8992443324937 0.0487211635848723
"406" "chr21" 29006651 29008394 "-" 29008394 29006651 "clu_405" "clu_406" "chr21:29006651:29008394:-" 1 27 28 0.430605693943061 0.573080517512424 164 10 "-" "clu_405" "clu_406" 29006651 29008394 0 0 0 0 "novel annotated pair" "RWDD2B" "ENSG00000173638.19" "ENST00000493196.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 2 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 2 "main" "main" 0 0 10 16.4634146341463 6.46341463414634
"407" "chr21" 28970742 28971270 "-" 28971270 28970742 "clu_371" "clu_388" "chr21:28970742:28971270:-" 24 302 326 0.210847891521085 1.68507532663972 309 27 "-" "clu_371" "clu_388" 28970742 28971270 0 0 0 0 "annotated" "LTN1" "." "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 7 7 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 7 7 "main" "main" 0 0 88.8888888888889 97.7346278317152 8.84573894282633
