"E.B.M_five.obs.logOR.ratio" "E.B.M_obs.wt" "E.B.M_obs.mut" "E.B.M_total.reads.per.junction" "E.B.M_five.wt.cluster.cov" "E.B.M_five.mut.cluster.cov" "intron_junction" "Tcells_five.obs.logOR.ratio" "Tcells_obs.wt" "Tcells_obs.mut" "Tcells_total.reads.per.junction" "Tcells_five.wt.cluster.cov" "Tcells_five.mut.cluster.cov" "PreB_five.obs.logOR.ratio" "PreB_obs.wt" "PreB_obs.mut" "PreB_total.reads.per.junction" "PreB_five.wt.cluster.cov" "PreB_five.mut.cluster.cov" "DC_five.obs.logOR.ratio" "DC_obs.wt" "DC_obs.mut" "DC_total.reads.per.junction" "DC_five.wt.cluster.cov" "DC_five.mut.cluster.cov" "HSPC_five.obs.logOR.ratio" "HSPC_obs.wt" "HSPC_obs.mut" "HSPC_total.reads.per.junction" "HSPC_five.wt.cluster.cov" "HSPC_five.mut.cluster.cov" "IMP_five.obs.logOR.ratio" "IMP_obs.wt" "IMP_obs.mut" "IMP_total.reads.per.junction" "IMP_five.wt.cluster.cov" "IMP_five.mut.cluster.cov" "Bcells_five.obs.logOR.ratio" "Bcells_obs.wt" "Bcells_obs.mut" "Bcells_total.reads.per.junction" "Bcells_five.wt.cluster.cov" "Bcells_five.mut.cluster.cov" "NP_five.obs.logOR.ratio" "NP_obs.wt" "NP_obs.mut" "NP_total.reads.per.junction" "NP_five.wt.cluster.cov" "NP_five.mut.cluster.cov" "Mat_Mono_five.obs.logOR.ratio" "Mat_Mono_obs.wt" "Mat_Mono_obs.mut" "Mat_Mono_total.reads.per.junction" "Mat_Mono_five.wt.cluster.cov" "Mat_Mono_five.mut.cluster.cov" "MonoDC_five.obs.logOR.ratio" "MonoDC_obs.wt" "MonoDC_obs.mut" "MonoDC_total.reads.per.junction" "MonoDC_five.wt.cluster.cov" "MonoDC_five.mut.cluster.cov" "MkP_five.obs.logOR.ratio" "MkP_obs.wt" "MkP_obs.mut" "MkP_total.reads.per.junction" "MkP_five.wt.cluster.cov" "MkP_five.mut.cluster.cov" "MEP_five.obs.logOR.ratio" "MEP_obs.wt" "MEP_obs.mut" "MEP_total.reads.per.junction" "MEP_five.wt.cluster.cov" "MEP_five.mut.cluster.cov" "EP_five.obs.logOR.ratio" "EP_obs.wt" "EP_obs.mut" "EP_total.reads.per.junction" "EP_five.wt.cluster.cov" "EP_five.mut.cluster.cov" "None_five.obs.logOR.ratio" "None_obs.wt" "None_obs.mut" "None_total.reads.per.junction" "None_five.wt.cluster.cov" "None_five.mut.cluster.cov" "chr.x" "start.x" "end.x" "strand.x" "five_prime.x" "three_prime.x" "five_prime_ID" "three_prime_ID" "obs.wt" "obs.mut" "total.reads.per.junction" "None_pvalue" "EP_pvalue" "MEP_pvalue" "MkP_pvalue" "MonoDC_pvalue" "Mat_Mono_pvalue" "NP_pvalue" "Bcells_pvalue" "IMP_pvalue" "HSPC_pvalue" "DC_pvalue" "PreB_pvalue" "Tcells_pvalue" "E.B.M_pvalue" "chr.y" "start.y" "end.y" "strand_1" "five_prime.y" "three_prime.y" "clusterID_5p" "clusterID_3p" "start_match" "end_match" "start_diff" "end_diff" "fivep_diff" "threep_diff" "strand.y" "verdict" "gene" "ensemblID" "transcripts" "constitutive.score" "numTags" "tags" "relStart" "relEnd" "relStartTag" "relEndTag" "relStartTagClass" "relEndTagClass" "relStartTagAlt" "relEndTagAlt" "startClass" "endClass" "startDistance" "endDistance" "numTags_skipping" "tags_skipping" "curTag_skipping" "relStartExon_skipping" "relEndExon_skipping" "fivep_class" "threep_class" "fivep_distance" "threep_distance" "None_wt.psi" "None_mut.psi" "None_dPSI" "EP_wt.psi" "EP_mut.psi" "EP_dPSI" "MEP_wt.psi" "MEP_mut.psi" "MEP_dPSI" "MkP_wt.psi" "MkP_mut.psi" "MkP_dPSI" "MonoDC_wt.psi" "MonoDC_mut.psi" "MonoDC_dPSI" "Mat_Mono_wt.psi" "Mat_Mono_mut.psi" "Mat_Mono_dPSI" "NP_wt.psi" "NP_mut.psi" "NP_dPSI" "Bcells_wt.psi" "Bcells_mut.psi" "Bcells_dPSI" "IMP_wt.psi" "IMP_mut.psi" "IMP_dPSI" "HSPC_wt.psi" "HSPC_mut.psi" "HSPC_dPSI" "DC_wt.psi" "DC_mut.psi" "DC_dPSI" "PreB_wt.psi" "PreB_mut.psi" "PreB_dPSI" "Tcells_wt.psi" "Tcells_mut.psi" "Tcells_dPSI" "merge.output_Verdict" "Final_Verdict"
"11" NA 0 0 0 0 0 "chr21:33595836:33599149:-" NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 0 1 NA 0 0 0 3 5 NA 0 0 0 2 7 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 2 16 NA 0 0 0 2 6 NA 0 0 0 6 29 NA 0 0 0 13 70 Inf 0 3 3 16 234 -2.70805020110221 1 1 2 3 31 "chr21" 33595836 33599149 "-" 33599149 33595836 "clu_1045" "clu_1060" 1 4 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33595836 33599149 "-" 33599149 33595836 "clu_1045" "clu_1060" 33595836 33599149 0 0 0 0 "-" "novel annotated pair" "CRYZL1" "ENSG00000160213.7" "ENST00000290244.9+ENST00000361534.6+ENST00000381540.7+ENST00000381554.8" 1 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 10 9 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 10 9 "main" "main" 0 0 33.3333333333333 3.2258064516129 -30.1075268817204 0 1.28205128205128 1.28205128205128 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA 0 0 0 0 0 0 NA 0 NA NA NA NA NA 0 NA NA "Canonical"
"12" NA 0 0 0 0 0 "chr21:33595836:33597279:-" NA 0 1 1 0 1 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 1 1 NA 1 1 2 1 1 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 0 1 NA 0 2 2 0 2 NA 1 3 4 1 4 NA 0 1 1 0 2 -Inf 1 9 10 4 14 2.70805020110221 1 1 2 1 1 "chr21" 33595836 33597279 "-" 33597279 33595836 "clu_1044" "clu_1060" 46 396 442 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33595836 33597279 "-" 33597279 33595836 "clu_1044" "clu_1060" 33595836 33597279 0 0 0 0 "-" "annotated" "CRYZL1" "." "ENST00000290244.9+ENST00000361534.6+ENST00000381540.7+ENST00000381554.8" 1 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 10 10 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 10 10 "main" "main" 0 0 100 100 0 25 64.2857142857143 39.2857142857143 NA 50 NA 100 75 -25 NA 100 NA NA 100 NA NA NA NA NA NA NA 100 100 0 0 100 100 NA NA NA NA NA NA NA 100 NA NA "Canonical"
"13" NA 0 0 0 3 5 "chr21:33595612:33595728:-" NA 0 0 0 0 0 NA 0 0 0 4 2 NA 0 0 0 8 44 Inf 0 0 0 14 45 NA 0 1 1 27 123 NA 0 0 0 1 2 NA 0 0 0 9 56 NA 0 2 2 76 191 NA 0 0 0 18 76 -Inf 0 0 0 36 308 NA 0 1 1 124 884 1.68639895357023 0 5 5 331 3875 NA 0 0 0 17 637 "chr21" 33595612 33595728 "-" 33595728 33595612 "clu_1031" "clu_1059" 4 20 24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33595612 33595728 "-" 33595728 33595612 "clu_1031" "clu_1059" 33595614 33595730 -2 -2 2 2 "-" "cryptic_unanchored" "CRYZL1" "ENSG00000183527.11" "" 1 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 10 11 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "not_main_5_prime" -224 -2 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 10 11 "not_main_5_prime" "not_main_3_prime" 2 224 0 0 0 0 0.129032258064516 0.129032258064516 0 0.113122171945701 0.113122171945701 0 0 0 0 0 0 0 1.04712041884817 1.04712041884817 0 0 0 0 0 0 0 0.813008130081301 0.813008130081301 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"14" NA 0 0 0 0 0 "chr21:33595612:33595726:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 1 -Inf 0 1 1 1 4 NA 0 0 0 1 6 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 2 2 2 14 NA 0 0 0 2 3 Inf 0 0 0 5 21 NA 0 1 1 11 61 -1.68639895357023 1 6 7 11 203 NA 0 0 0 2 28 "chr21" 33595612 33595726 "-" 33595726 33595612 "clu_1029" "clu_1059" 4 7 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33595612 33595726 "-" 33595726 33595612 "clu_1029" "clu_1059" 33595614 33595730 -2 -4 4 2 "" "unknown_strand" "." "ENSG00000160201.11" "" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 0 0 0 9.09090909090909 2.95566502463054 -6.13524406627855 0 1.63934426229508 1.63934426229508 0 0 0 0 0 0 0 14.2857142857143 14.2857142857143 NA NA NA NA NA NA 0 0 0 0 25 25 NA 0 NA NA NA NA NA NA NA NA NA
"15" NA 0 0 0 0 0 "chr21:33912399:33915727:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 Inf 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 Inf 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 0 2 Inf 0 0 0 0 2 Inf 1 4 5 1 9 NA 0 0 0 1 1 "chr21" 33912399 33915727 "-" 33915727 33912399 "clu_1105" "clu_1135" 0 9 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33912399 33915727 "-" 33915727 33912399 "clu_1105" "clu_1135" 33912399 33915727 0 0 0 0 "-" "novel annotated pair" "AP000311.1" "ENSG00000156261.13" "ENST00000290299.7+ENST00000429238.2" 1 1 "mRNA_end_NF|cds_end_NF|basic|appris_principal_1|readthrough_transcript" 3 2 "mRNA_end_NF|cds_end_NF|basic|appris_principal_1|readthrough_transcript" "mRNA_end_NF|cds_end_NF|basic|appris_principal_1|readthrough_transcript" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "mRNA_end_NF|cds_end_NF|basic|appris_principal_1|readthrough_transcript" "mRNA_end_NF|cds_end_NF|basic|appris_principal_1|readthrough_transcript" 3 2 "main" "main" 0 0 0 0 0 100 44.4444444444444 -55.5555555555556 NA 0 NA NA 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Canonical"
"16" NA 0 0 0 0 0 "chr21:33912399:33914449:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 2 4 NA 0 0 0 3 6 -Inf 0 0 0 3 11 NA 0 0 0 0 0 NA 0 0 0 1 2 -Inf 0 0 0 2 24 NA 0 0 0 1 6 NA 0 0 0 6 38 -Inf 0 0 0 13 94 -Inf 0 6 6 23 306 NA 0 0 0 4 49 "chr21" 33912399 33914449 "-" 33914449 33912399 "clu_1099" "clu_1135" 668 6239 6907 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33912399 33914449 "-" 33914449 33912399 "clu_1099" "clu_1135" 33912399 33914449 0 0 0 0 "-" "annotated" "AP000311.1" "ENSG00000185917.13" "ENST00000290299.7+ENST00000429238.2" 1 1 "mRNA_end_NF|cds_end_NF|basic|appris_principal_1|readthrough_transcript" 3 3 "mRNA_end_NF|cds_end_NF|basic|appris_principal_1|readthrough_transcript" "mRNA_end_NF|cds_end_NF|basic|appris_principal_1|readthrough_transcript" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "mRNA_end_NF|cds_end_NF|basic|appris_principal_1|readthrough_transcript" "mRNA_end_NF|cds_end_NF|basic|appris_principal_1|readthrough_transcript" 3 3 "main" "main" 0 0 0 0 0 0 1.96078431372549 1.96078431372549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA "Canonical"
"17" NA 4 5 9 4 5 "chr21:33591211:33595734:-" NA 0 0 0 0 0 NA 4 2 6 4 2 NA 8 42 50 8 44 Inf 14 48 62 14 49 NA 27 125 152 27 126 NA 1 2 3 1 2 NA 8 57 65 9 58 Inf 80 198 278 81 202 NA 16 81 97 17 81 NA 36 313 349 36 319 Inf 127 906 1033 127 913 -1.18885916651589 329 3970 4299 335 4015 NA 18 652 670 18 654 "chr21" 33591211 33595734 "-" 33595734 33591211 "clu_1037" "clu_1052" 1 10 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33591211 33595734 "-" 33595734 33591211 "clu_1037" "clu_1052" 33591211 33595730 0 4 -4 0 "-" "cryptic_fiveprime" "CRYZL1" "ENSG00000159055.4" "." NA 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 11 11 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "not_main_5_prime" 4 4 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 11 11 "not_main_5_prime" "not_main_3_prime" -4 -4 100 99.6941896024465 -0.305810397553515 98.2089552238806 98.879202988792 0.670247764911437 100 99.2332968236583 -0.766703176341736 100 98.1191222570533 -1.88087774294671 94.1176470588235 100 5.88235294117648 98.7654320987654 98.019801980198 -0.745630118567405 88.8888888888889 98.2758620689655 9.38697318007662 100 100 0 100 99.2063492063492 -0.793650793650784 100 97.9591836734694 -2.04081632653062 100 95.4545454545455 -4.54545454545455 100 100 0 NA NA NA NA NA
"18" NA 0 0 0 0 0 "chr21:33591211:33595731:-" NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 2 4 NA 0 0 0 3 5 NA 0 0 0 3 11 NA 0 0 0 0 0 NA 0 0 0 1 2 Inf 1 0 1 2 26 NA 0 0 0 2 8 Inf 1 0 1 8 40 -0.659245628884264 0 0 0 13 100 Inf 1 3 4 24 331 -2.56494935746154 0 1 1 4 49 "chr21" 33591211 33595731 "-" 33595731 33591211 "clu_1034" "clu_1052" 2 17 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33591211 33595731 "-" 33595731 33591211 "clu_1034" "clu_1052" 33591211 33595730 0 1 -1 0 "-" "cryptic_fiveprime" "CRYZL1" "." "." 0 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 11 11 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "not_main_5_prime" 4 1 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 11 11 "not_main_5_prime" "not_main_3_prime" -1 -4 0 2.04081632653061 2.04081632653061 4.16666666666667 0.906344410876133 -3.26032225579053 0 0 0 12.5 0 -12.5 0 0 0 50 0 -50 0 0 0 NA NA NA 0 0 0 0 0 0 0 0 0 NA NA NA NA 0 NA NA NA
"19" NA 3 5 8 3 5 "chr21:33591211:33595730:-" NA 0 0 0 0 0 NA 4 2 6 4 2 NA 8 41 49 8 41 -Inf 13 42 55 13 42 NA 25 119 144 25 119 NA 1 2 3 1 2 NA 8 50 58 8 50 -Inf 70 175 245 70 175 NA 18 74 92 18 74 -Inf 33 305 338 33 305 0.354171813720614 115 823 938 115 823 0.225806668733694 312 3651 3963 312 3659 2.56494935746154 15 608 623 15 608 "chr21" 33591211 33595730 "-" 33595730 33591211 "clu_1033" "clu_1052" 32 314 346 NA 0.836071639283607 NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33591211 33595730 "-" 33595730 33591211 "clu_1033" "clu_1052" 33591211 33595730 0 0 0 0 "-" "annotated" "CRYZL1" "ENSG00000160201.11" "ENST00000381540.7" 1 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 11 11 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" 4 0 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 11 11 "main" "not_main_3_prime" 0 -4 100 100 0 100 99.7813610276032 -0.218638972396832 100 100 0 100 100 0 100 100 0 100 100 0 100 100 0 100 100 0 100 100 0 100 100 0 100 100 0 100 100 0 NA NA NA NA "Cryptic_threeprime"
"20" NA 4 5 9 4 5 "chr21:33589805:33595558:-" NA 0 0 0 0 0 NA 4 2 6 4 2 NA 7 42 49 7 42 NA 14 45 59 14 45 NA 27 123 150 27 124 NA 1 2 3 1 2 NA 8 56 64 8 56 NA 77 189 266 77 189 NA 17 77 94 17 77 NA 35 308 343 35 308 NA 125 889 1014 125 889 -Inf 330 3878 4208 330 3882 NA 17 639 656 17 639 "chr21" 33589805 33595558 "-" 33595558 33589805 "clu_1022" "clu_1048" 1 5 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33589805 33595558 "-" 33595558 33589805 "clu_1022" "clu_1048" 33589921 33595730 -116 -172 172 116 "-" "cryptic_unanchored" "CRYZL1" "ENSG00000241837.7" "" 1 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 12 11 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "not_main_5_prime" -116 -172 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 12 11 "not_main_5_prime" "not_main_3_prime" 172 116 100 100 0 100 99.896960329727 -0.103039670273049 100 100 0 100 100 0 100 100 0 100 100 0 100 100 0 100 100 0 100 99.1935483870968 -0.806451612903231 100 100 0 100 100 0 100 100 0 NA NA NA NA NA
"21" NA 0 0 0 0 0 "chr21:33589805:33591161:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 0 1 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 1 0 1 1 0 NA 0 1 1 0 2 NA 0 3 3 0 3 Inf 0 6 6 1 10 NA 0 4 4 0 4 "chr21" 33589805 33591161 "-" 33591161 33589805 "clu_1019" "clu_1048" 1 9 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33589805 33591161 "-" 33591161 33589805 "clu_1019" "clu_1048" 33589921 33591161 -116 0 0 116 "-" "cryptic_threeprime" "CRYZL1" "." "." 0 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 12 12 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -116 0 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 12 12 "main" "not_main_3_prime" 0 116 NA 100 NA 0 60 60 NA 100 NA NA 50 NA 100 NA NA NA NA NA NA NA NA NA 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"22" NA 0 0 0 0 0 "chr21:33631557:33641178:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 2 4 NA 1 0 1 3 6 NA 0 0 0 3 11 NA 0 0 0 0 0 NA 0 0 0 1 2 NA 0 1 1 2 24 NA 0 0 0 1 6 NA 0 2 2 6 38 NA 1 4 5 13 94 Inf 0 9 9 23 306 NA 0 2 2 4 49 "chr21" 33631557 33641178 "-" 33641178 33631557 "clu_1059" "clu_1085" 0 6 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33631557 33641178 "-" 33641178 33631557 "clu_1059" "clu_1085" 33631557 33641178 0 0 0 0 "-" "annotated" "CRYZL1" "ENSG00000275464.4" "ENST00000361534.6" 1 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 1 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -502 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "main" 502 0 0 4.08163265306122 4.08163265306122 0 2.94117647058824 2.94117647058824 7.69230769230769 4.25531914893617 -3.43698854337152 0 5.26315789473684 5.26315789473684 0 0 0 0 4.16666666666667 4.16666666666667 0 0 0 NA NA NA 0 0 0 33.3333333333333 0 -33.3333333333333 0 25 25 NA NA NA NA NA NA NA NA
"23" NA 0 0 0 4 5 "chr21:33631557:33633645:-" NA 0 0 0 0 0 NA 0 0 0 4 2 Inf 0 0 0 8 44 -Inf 0 0 0 14 49 NA 0 0 0 27 126 NA 0 0 0 1 2 NA 0 0 0 9 58 Inf 0 0 0 81 202 NA 0 0 0 17 81 Inf 0 1 1 36 319 -0.628608659422374 0 0 0 127 913 Inf 1 2 3 335 4015 Inf 0 1 1 18 654 "chr21" 33631557 33633645 "-" 33633645 33631557 "clu_1058" "clu_1085" 2 19 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33631557 33633645 "-" 33633645 33631557 "clu_1058" "clu_1085" 33631557 33631485 0 2160 -2160 0 "-" "cryptic_fiveprime" "CRYZL1" "ENSG00000160294.11" "." 0 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 1 2 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 2160 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 1 2 "not_main_5_prime" "main" -2160 0 0 0.152905198776758 0.152905198776758 0.298507462686567 0.049813200498132 -0.248694262188435 0 0 0 0 0.313479623824451 0.313479623824451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"24" NA 3 5 8 3 5 "chr21:33631557:33641680:-" NA 0 0 0 0 0 NA 4 2 6 4 2 -Inf 8 44 52 8 44 Inf 14 45 59 14 45 NA 27 122 149 27 123 NA 1 2 3 1 2 NA 9 56 65 9 56 -Inf 76 189 265 76 191 NA 18 76 94 18 76 -Inf 36 308 344 36 308 0.628608659422374 124 883 1007 124 884 -Inf 331 3870 4201 331 3875 -Inf 17 637 654 17 637 "chr21" 33631557 33641680 "-" 33641680 33631557 "clu_1060" "clu_1085" 56 515 571 NA 0.42029579704203 NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 33631557 33641680 "-" 33641680 33631557 "clu_1060" "clu_1085" 33631557 33641680 0 0 0 0 "-" "annotated" "CRYZL1" "ENSG00000156261.13" "ENST00000290244.9+ENST00000361534.6+ENST00000381540.7+ENST00000381554.8+ENST00000413017.2+ENST00000445393.5" 0.86 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 1 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 100 100 0 100 99.8709677419355 -0.129032258064527 100 99.8868778280543 -0.113122171945705 100 100 0 100 100 0 100 98.9528795811518 -1.04712041884817 100 100 0 100 100 0 100 99.1869918699187 -0.8130081300813 100 100 0 100 100 0 100 100 0 NA NA NA NA "Canonical"
"25" NA 0 0 0 0 0 "chr21:33904021:33907340:-" NA 0 0 0 0 0 NA 0 0 0 0 0 -Inf 2 3 5 2 4 -Inf 2 6 8 3 6 -Inf 3 11 14 3 11 NA 0 0 0 0 0 1.96360972615471 1 2 3 1 2 -0.480053965099237 2 23 25 2 24 Inf 1 6 7 1 6 -Inf 6 36 42 6 38 -Inf 12 90 102 13 94 0.475560602373599 23 291 314 23 306 -Inf 4 47 51 4 49 "chr21" 33904021 33907340 "-" 33907340 33904021 "clu_1089" "clu_1121" 672 6401 7073 NA 0.497765022349776 0.201267987320127 NA NA 0.423475765242348 NA NA NA NA NA NA NA NA "chr21" 33904021 33907340 "-" 33907340 33904021 "clu_1089" "clu_1121" 33904021 33907340 0 0 0 0 "-" "annotated" "ATP5PO" "ENSG00000205581.11" "ENST00000290299.7" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "main" "main" 0 0 100 95.9183673469388 -4.08163265306123 100 95.0980392156863 -4.90196078431373 92.3076923076923 95.7446808510638 3.43698854337153 100 94.7368421052632 -5.26315789473685 100 100 0 100 95.8333333333333 -4.16666666666666 100 100 0 NA NA NA 100 100 0 66.6666666666667 100 33.3333333333333 100 75 -25 NA NA NA NA NA NA NA "Canonical"
